Chr	GeneID	Start	End	Symbol
14	55012	35085472	35122662	PPP2R3C
14	9692	35122321	35274078	KIAA0391
14	5687	35278558	35317479	PSMA6
14	4792	35401510	35404754	NFKBIA
14	729015	35487034	35489765	LOC729015
14	84684	35534042	35537054	INSM2
14	253959	35538352	35809226	RALGAPA1
14	84312	35826318	35871963	BRMS1L
14	644719	36194894	36195600	LOC644719
14	51562	36298558	36320676	MBIP
14	100289323	36416997	36417887	LOC100289323
14	253970	36473288	36513785	SFTA3
14	7080	36516397	36520225	NKX2-1
14	26257	36580011	36582581	NKX2-8
14	102723434	36647605	36648792	LOC102723434
14	5083	36657568	36677807	PAX9
14	89874	36677921	37172660	SLC25A21
14	101059952	37116294	37118871	LOC101059952
14	729084	37123267	37123980	LOC729084
14	644765	37123777	37127552	LOC644765
14	100128066	37133980	37135015	LOC100128066
14	145282	37197913	37551259	MIPOL1
14	729069	37257849	37276368	LOC729069
14	729122	37577934	37732207	LOC729122
14	3169	37589552	37595120	FOXA1
14	319089	37622610	37842628	TTC6
14	100652767	38072303	38092232	LOC100652767
14	101060117	38170556	38264576	LOC101060117
14	6751	38207999	38213063	SSTR1
14	101059957	38218128	38311833	LOC101059957
14	161198	38254000	38256370	CLEC14A
14	100129628	38713840	38714829	LOC100129628
14	100131081	38804653	38806045	LOC100131081
14	10484	39031919	39103243	SEC23A
14	8487	39114284	39136973	GEMIN2
14	122553	39147811	39170430	TRAPPC6B
14	5411	39175183	39183218	PNN
14	117153	39233921	39253371	MIA2
14	4253	39265272	39351193	CTAGE5
14	254170	39396373	39432500	FBXO33
14	100289389	39511996	39560305	LOC100289389
14	644898	39738315	39756281	LOC644898
14	145581	41607561	41904549	LRFN5
14	729165	43983700	44019570	LOC729165
14	729253	44436411	44437229	LOC729253
14	100129788	44437861	44453331	LOC100129788
14	84075	44504149	44507296	FSCB
14	122525	44897230	44907257	C14orf28
14	54813	44924324	44961976	KLHL28
14	23116	44962213	45074431	FAM179B
14	645149	45041839	45042060	LOC645149
14	55015	45084099	45115601	PRPF39
14	2287	45115599	45134529	FKBP3
14	57697	45135933	45200890	FANCM
14	729276	45173888	45174907	LOC729276
14	55320	45203190	45253507	MIS18BP1
14	645168	45603118	46040829	LOC645168
14	645178	46359436	46359654	LOC645178
14	140801	46651013	46651825	RPL10L
14	161357	46839623	47674954	MDGA2
14	100289583	47104466	47120990	LOC100289583
14	729295	47213810	47220222	LOC729295
14	729268	49543781	49575694	LOC729268
14	6235	49576672	49586416	RPS29
14	122769	49598665	49614672	LRR1
14	6166	49618688	49620685	RPL36AL
14	4247	49620771	49623481	MGAT2
14	55172	49625174	49635230	DNAAF2
14	5427	49643552	49688380	POLE2
14	122773	49693105	49753152	KLHDC1
14	23588	49767589	49785622	KLHDC2
14	9147	49783814	49853045	NEMF
14	382	49893018	49897054	ARF6
14	283551	49981712	50007520	C14orf182
14	196913	50083651	50092643	C14orf183
14	100288937	50091892	50101082	LOC100288937
14	79609	50106211	50116579	VCPKMT
14	6655	50117128	50231381	SOS2
14	79944	50242434	50312229	L2HGDH
14	27109	50311539	50326715	ATP5S
14	8814	50329404	50416461	CDKL1
14	11183	50418493	50532658	MAP4K5
14	100506463	50469934	50470644	LOC100506463
14	51062	50533082	50633068	ATL1
14	60485	50633580	50668353	SAV1
14	51199	50719763	50831121	NIN
14	145447	50872160	50904970	ABHD12B
14	5836	50905217	50944530	PYGL
14	729335	50928596	50933603	LOC729335
14	114088	50975261	51095704	TRIM9
14	645380	51089009	51113481	LOC645380
14	100132436	51091157	51113487	LOC100132436
14	81542	51240168	51257655	TMX1
14	645393	51286155	51286514	LOC645393
14	122786	51489121	51730727	FRMD6
14	645417	51692342	51692677	LOC645417
14	54331	51847172	51969800	GNG2
14	51637	51989510	52004702	C14orf166
14	22795	52004802	52069228	NID2
14	5729	52267592	52277090	PTGDR
14	5732	52314298	52328606	PTGER2
14	57544	52430590	52552583	TXNDC16
14	283554	52553148	52637713	GPR137C
14	30001	52641887	52695701	ERO1L
14	5706	52707176	52727998	PSMC6
14	6815	52730165	52774989	STYX
14	64841	52775193	52791668	GNPNAT1
14	10979	52857271	52951097	FERMT2
14	80821	53036740	53153328	DDHD1
14	652	53949736	53956836	BMP4
14	1033	54396939	54420218	CDKN3
14	100286880	54416963	54418960	LOC100286880
14	10175	54425311	54441531	CNIH1
14	2764	54474484	54489067	GMFB
14	10668	54509869	54538616	CGRRF1
14	23034	54567612	54793315	SAMD4A
14	653555	54835198	54835967	LOC653555
14	2643	54842005	54902885	GCH1
14	11169	54938938	55027101	WDHD1
14	122809	55027126	55049489	SOCS4
14	645602	55029399	55034628	LOC645602
14	93487	55051644	55070194	MAPK1IP1L
14	3958	55129217	55145430	LGALS3
14	9787	55148116	55191678	DLGAP5
14	55030	55271303	55353611	FBXO34
14	22863	55366391	55411858	ATG14
14	100289044	55369024	55370518	LOC100289044
14	387332	55414210	55440545	TBPL2
14	3895	55580207	55684584	KTN1
14	57161	56118375	56301523	PELI2
14	645776	56334001	56335576	LOC645776
14	54916	56579791	56649515	TMEM260
14	100286940	56584642	56645185	LOC100286940
14	5015	56800707	56810476	OTX2
14	10640	57202476	57268899	EXOC5
14	55745	57268888	57290079	AP5M1
14	122830	57390553	57412748	NAA30
14	55195	57469300	57493863	C14orf105
14	341880	57563922	57865874	SLC35F4
14	145407	58004090	58152239	C14orf37
14	100130971	58171355	58182504	LOC100130971
14	55860	58200115	58235636	ACTR10
14	5684	58244805	58272009	PSMA3
14	5926	58298385	58373995	ARID4A
14	387990	58395926	58408701	TOMM20L
14	26520	58408652	58427514	TIMM9
14	9786	58427385	58548831	KIAA0586
14	51339	58634068	58648321	DACT1
14	23002	59188611	59371405	DAAM1
14	112849	59458966	59484473	L3HYPDH
14	64582	59463522	59465341	GPR135
14	51528	59484443	59505407	JKAMP
14	729665	59505067	59576831	CCDC175
14	6252	59595976	59870839	RTN1
14	64430	60091827	60134814	PCNXL4
14	51635	60144774	60166305	DHRS7
14	100286978	60194140	60212818	LOC100286978
14	5494	60245752	60299087	PPM1A
14	317761	60435956	60486046	C14orf39
14	653695	60508716	60508937	LOC653695
14	4990	60509220	60511807	SIX6
14	6495	60644699	60649437	SIX1
14	51804	60709538	60724321	SIX4
14	4331	60734741	60968680	MNAT1
14	57570	60971441	60981170	TRMT5
14	100289241	60975669	60977914	LOC100289241
14	145389	60981114	61083733	SLC38A6
14	729637	61073979	61081758	LOC729637
14	100287070	61107448	61110663	LOC100287070
14	161291	61277370	61281812	TMEM30B
14	5583	61321797	61550980	PRKCH
14	100130953	61605989	61623963	LOC100130953
14	100128793	61650875	61670659	LOC100128793
14	646110	61655200	61667427	LOC646110
14	3091	61695401	61748259	HIF1A
14	6617	61762357	61796428	SNAPC1
14	83851	61970235	62101709	SYT16
14	646121	62141842	62142081	LOC646121
14	27133	62706573	63045238	KCNH5
14	646150	63078376	63104786	LOC646150
14	57381	63204362	63293512	RHOJ
14	122876	63312835	63318879	GPHB5
14	5529	63373892	63543361	PPP2R5E
14	112840	63597039	63641923	WDR89
14	81537	63684216	63728041	SGPP1
14	23224	63852965	64226449	SYNE2
14	100129185	63872753	63874725	LOC100129185
14	100287149	64165349	64194759	LOC100287149
14	2100	64184009	64338580	ESR2
14	100129913	64282756	64285203	LOC100129913
14	653716	64282762	64285197	LOC653716
14	4522	64388041	64460007	MTHFD1
14	7597	64449610	64504512	ZBTB25
14	9495	64465499	64474503	AKAP5
14	22890	64504574	64533690	ZBTB1
14	3306	64540468	64543237	HSPA2
14	145376	64549902	64589381	PPP1R36
14	26030	64703870	64746905	PLEKHG3
14	6710	64746283	64879883	SPTB
14	91612	64914361	64935368	CHURC1
14	100529261	64914361	65062655	CHURC1-FNTB
14	2877	64939152	64942905	GPX2
14	376267	64945814	64972294	RAB15
14	2342	64986789	65062652	FNTB
14	4149	65006101	65102695	MAX
14	100287214	65007459	65011893	LOC100287214
14	100289314	65410249	65410640	LOC100289314
14	2530	65410592	65744121	FUT8
14	729850	65493768	65543384	LOC729850
14	10243	66507407	67181808	GPHN
14	161142	67189393	67228776	FAM71D
14	64398	67241295	67336061	MPP5
14	51382	67337864	67360003	ATP6V1D
14	1965	67360317	67386516	EIF2S1
14	26499	67386983	67412111	PLEK2
14	161145	67447084	67533739	TMEM229B
14	57475	67533199	67589538	PLEKHH1
14	5283	67589306	67600300	PIGH
14	384	67619862	67651720	ARG2
14	10490	67651149	67674885	VTI1B
14	51109	67676800	67695793	RDH11
14	145226	67701886	67734451	RDH12
14	23503	67728892	67816590	ZFYVE26
14	5890	67819779	68683172	RAD51B
14	677	68787655	68796243	ZFP36L1
14	87	68874123	68979366	ACTN1
14	653751	68888751	68890937	LOC653751
14	646511	69038066	69064962	LOC646511
14	8816	69050920	69153197	DCAF5
14	55218	69191477	69244020	EXD2
14	100130542	69208613	69209297	LOC100130542
14	100289418	69245526	69256963	LOC100289418
14	57452	69259964	69354473	GALNT16
14	400223	69261464	69263190	C14orf181
14	646541	69348191	69352431	LOC646541
14	2079	69380123	69398304	ERH
14	55334	69398379	69462390	SLC39A9
14	400224	69484754	69528498	PLEKHD1
14	56936	69569814	69574883	CCDC177
14	9766	69611593	69715144	KIAA0247
14	6430	69767095	69772005	SRSF5
14	6554	69775835	69797289	SLC10A1
14	64093	69879388	70032366	SMOC1
14	100130174	70038216	70040390	LOC100130174
14	6547	70044217	70189070	SLC8A3
14	51241	70325081	70359731	COX16
14	100529257	70325081	70417090	SYNJ2BP-COX16
14	55333	70366496	70417090	SYNJ2BP
14	8747	70452157	70459905	ADAM21
14	8748	70522361	70556039	ADAM20
14	10001	70583221	70600690	MED6
14	23508	70641787	70675360	TTC9
14	4293	70722526	70809193	MAP3K9
14	22990	70907405	71115382	PCNX
14	26037	71512743	71741229	SIPA1L1
14	9628	71932100	72566530	RGS6
14	100289611	72175948	72190577	LOC100289611
14	100996692	72456190	72458326	LOC100996692
14	729953	72462913	72463644	LOC729953
14	8110	72616185	72894116	DPF3
14	26094	72926332	72962103	DCAF4
14	53349	72969445	73027212	ZFYVE1
14	58517	73058513	73121368	RBM25
14	5663	73136435	73223691	PSEN1
14	89932	73237497	73274640	PAPLN
14	8650	73275205	73458582	NUMB
14	646631	73294351	73296402	LOC646631
14	100287446	73425423	73428241	LOC100287446
14	399671	73478484	73558947	HEATR4
14	79697	73490939	73493401	C14orf169
14	641371	73537224	73543794	ACOT1
14	646642	73553798	73585062	LOC646642
14	10965	73567620	73575658	ACOT2
14	122970	73591659	73595766	ACOT4
14	100287521	73603208	73604906	LOC100287521
14	101928206	73612572	73613330	LOC101928206
14	641372	73616844	73619888	ACOT6
14	83544	73644875	73703728	DNAL1
14	9240	73711783	73714425	PNMA1
14	91748	73715122	73790285	ELMSAN1
14	100132365	73833396	73836135	LOC100132365
14	145482	73851831	73885465	PTGR2
14	57862	73886615	73932288	ZNF410
14	145483	73932992	73950414	FAM161B
14	729988	73945961	73965760	LOC729988
14	51004	73949934	73963112	COQ6
14	957	73959522	74019326	ENTPD5
14	80127	74019351	74066092	CCDC176
14	100287615	74034657	74040193	LOC100287615
14	4329	74057662	74084493	ALDH6A1
14	100287645	74058410	74060496	LOC100287645
14	100130473	74064950	74097173	LOC100130473
14	91750	74084953	74200414	LIN52
14	338917	74239472	74262738	VSX2
14	5826	74285277	74303064	ABCD4
14	55237	74348463	74360008	VRTN
14	646658	74405893	74426102	SYNDIG1L
14	100130614	74458236	74459766	LOC100130614
14	10577	74479940	74493381	NPC2
14	122961	74493720	74495568	ISCA2
14	4053	74498183	74612331	LTBP2
14	101928352	74611943	74613753	LOC101928352
14	9870	74661252	74713115	AREL1
14	51077	74713115	74738620	FCF1
14	56252	74763322	74837310	YLPM1
14	283571	74853033	74863859	PROX2
14	1743	74881891	74903747	DLST
14	83694	74903812	74923255	RPS6KL1
14	5228	74941830	74955764	PGF
14	730019	74964307	74965285	LOC730019
14	8892	75002909	75009591	EIF2B2
14	27030	75013764	75051532	MLH3
14	97	75053221	75069478	ACYP1
14	79696	75068922	75079987	ZC2HC1C
14	91754	75082115	75127075	NEK9
14	10972	75131468	75176646	TMED10
14	2353	75278778	75282234	FOS
14	122953	75427806	75472701	JDP2
14	10538	75522441	75546992	BATF
14	55640	75578597	75648169	FLVCR2
14	11161	75650890	75661195	C14orf1
14	23093	75661208	75955082	TTLL5
14	730011	75705319	75735981	LOC730011
14	7043	75958097	75982991	TGFB3
14	102724170	75981295	75982545	LOC102724170
14	112752	75985753	76084073	IFT43
14	55668	76151885	76229842	GPATCH2L
14	2103	76323917	76501837	ESRRB
14	646765	76362489	76365393	LOC646765
14	22846	76761892	76783020	VASH1
14	23357	76787243	76826263	ANGEL1
14	145497	76826382	76870302	LRRC74
14	64207	77024543	77028699	IRF2BPL
14	85457	77098235	77117287	CIPC
14	283576	77127827	77141791	ZDHHC22
14	101926998	77158167	77179240	LOC101926998
14	57156	77181759	77259495	TMEM63C
14	58157	77265491	77271312	NGB
14	29954	77274956	77320882	POMT2
14	100132603	77297139	77304587	LOC100132603
14	2954	77320887	77331597	GSTZ1
14	283578	77338759	77377053	TMED8
14	161394	77377133	77391296	SAMD15
14	122945	77393484	77423882	NOXRED1
14	63894	77426675	77457640	VIPAS39
14	10598	77458030	77469472	AHSA1
14	145501	77474394	77498867	ISM2
14	9517	77505997	77616767	SPTLC2
14	8846	77672406	77708022	ALKBH1
14	81892	77708071	77717598	SLIRP
14	22938	77717599	77761201	SNW1
14	283579	77760830	77769742	C14orf178
14	57143	77800083	77933954	ADCK1
14	9369	78170373	79868290	NRXN3
14	100131627	79147514	79169408	LOC100131627
14	100131580	79538510	79541113	LOC100131580
14	730093	79822636	79823229	LOC730093
14	1734	80197525	80231054	DIO2
14	730007	80359423	80440512	LOC730007
14	145508	80496478	80941761	CEP128
14	7253	80954989	81146302	TSHR
14	388002	80978084	80986254	LOC388002
14	646867	81141450	81159152	LOC646867
14	2957	81175452	81221231	GTF2A1
14	85439	81260650	81427404	STON2
14	730103	81270715	81279235	LOC730103
14	6400	81471547	81533861	SEL1L
14	730105	82324555	82333940	LOC730105
14	730034	85064417	85066747	LOC730034
14	646919	85064780	85099143	LOC646919
14	23768	85530067	85628696	FLRT2
14	283584	85550781	85599057	LOC283584
14	646926	85738132	85738452	LOC646926
14	2581	87837820	87993665	GALC
14	8477	88005124	88014811	GPR65
14	730121	88100723	88121632	LOC730121
14	54207	88180108	88326912	KCNK10
14	55812	88385644	88470350	SPATA7
14	11099	88465778	88554779	PTPN21
14	79882	88562909	88613509	ZC3H14
14	161436	88612431	88792752	EML5
14	100287861	88729846	88793285	LOC100287861
14	646224	88782664	88805097	LOC646224
14	123016	88824153	88877996	TTC8
14	1112	89156172	89619150	FOXN3
14	102723683	89484616	89633829	LOC102723683
14	730137	89596407	89597369	LOC730137
14	100506750	89734782	89735210	LOC100506750
14	90141	89794984	89954777	EFCAB11
14	100131878	89809932	89810432	LOC100131878
14	55775	89955600	90044764	TDP1
14	101927029	90048134	90061713	LOC101927029
14	56659	90061765	90185857	KCNK13
14	5700	90256550	90272622	PSMC1
14	55051	90278054	90332137	NRDE2
14	801	90396983	90408275	CALM1
14	145567	90540588	90816479	TTC7B
14	9252	90870815	91060649	RPS6KA5
14	730148	90954105	90955075	LOC730148
14	80017	91114013	91225396	C14orf159
14	8111	91232532	91264554	GPR68
14	440193	91271323	91417844	CCDC88C
14	55671	91457481	91510554	SMEK1
14	79820	91580774	91732069	CATSPERB
14	123036	91779751	91867536	TC2N
14	10516	91869410	91947702	FBLN5
14	9321	91967899	92040140	TRIP11
14	4287	92058552	92106621	ATXN3
14	4707	92116123	92121809	NDUFB1
14	53981	92121954	92164199	CPSF2
14	123041	92322581	92501481	SLC24A4
14	100287962	92409256	92414083	LOC100287962
14	79890	92513781	92688991	RIN3
14	5641	92703807	92748702	LGMN
14	9950	92794231	92839963	GOLGA5
14	1113	92923100	92935293	CHGA
14	3705	92936914	93115918	ITPK1
14	653810	92991035	93012344	LOC653810
14	100287697	93151449	93155339	LOC100287697
14	64112	93182196	93184904	MOAP1
14	26175	93184951	93187086	TMEM251
14	84520	93202892	93207114	C14orf142
14	55148	93207056	93229215	UBR7
14	55727	93237550	93333092	BTBD7
14	57578	93333219	93707876	UNC79
14	341947	93347191	93348354	COX8C
14	653813	93582544	93583831	LOC653813
14	145270	93718298	93788456	PRIMA1
14	90050	93918894	93929608	FAM181A
14	51676	93934153	93976739	ASB2
14	78990	94023165	94048930	OTUB2
14	57062	94050922	94081212	DDX24
14	122509	94081293	94102714	IFI27L1
14	3429	94110733	94116699	IFI27
14	83982	94127781	94129620	IFI27L2
14	57718	94174312	94279755	PPP4R4
14	51156	94283311	94293271	SERPINA10
14	866	94304248	94323351	SERPINA6
14	390502	94364314	94366702	SERPINA2
14	5265	94376747	94390692	SERPINA1
14	256394	94442462	94452834	SERPINA11
14	327657	94462721	94476333	SERPINA9
14	145264	94487274	94517844	SERPINA12
14	730118	94496425	94499186	LOC730118
14	5267	94561420	94569913	SERPINA4
14	5104	94581369	94593120	SERPINA5
14	12	94612377	94624053	SERPINA3
14	647116	94692763	94693675	LOC647116
14	145258	94768223	94770162	GSC
14	100287997	94780655	94815794	LOC100287997
14	23405	95086228	95157422	DICER1
14	79789	95181939	95319908	CLMN
14	730125	95412909	95458912	LOC730125
14	161176	95417494	95516663	SYNE3
14	51218	95534986	95544718	GLRX5
14	647137	95553001	95555855	LOC647137
14	9623	95686417	95692643	TCL1B
14	8115	95709967	95714196	TCL1A
14	730199	95730431	95744011	LOC730199
14	100287786	95883831	95899700	LOC100287786
14	730201	95899158	95901255	LOC730201
14	100506972	95926709	95930550	LOC100506972
14	56967	96039324	96093971	C14orf132
14	624	96204798	96244329	BDKRB2
14	623	96256210	96264763	BDKRB1
14	55102	96281258	96363341	ATG2B
14	51527	96363452	96387290	GSKIP
14	122481	96392111	96489427	AK7
14	730133	96479672	96481480	LOC730133
14	10914	96502376	96567116	PAPOLA
14	102724667	96592791	96595430	LOC102724667
14	730212	96755660	96757763	LOC730212
14	7443	96797347	96881614	VRK1
14	730217	96993429	97117691	LOC730217
14	647197	97168743	97222696	LOC647197
14	100132612	97286119	97286634	LOC100132612
14	730224	98494267	98501256	LOC730224
14	283598	98711613	98717766	C14orf177
14	647237	99136755	99140110	LOC647237
14	64919	99169287	99271713	BCL11B
14	647240	99263111	99267915	LOC647240
14	84193	99397746	99480891	SETD3
14	8812	99481366	99511515	CCNK
14	317762	99511266	99604390	CCDC85C
14	84439	99604559	99680569	HHIPL1
14	10858	99684418	99727301	CYP46A1
14	2009	99737721	99942060	EML1
14	51466	100019382	100144236	EVL
14	123099	100146416	100166839	DEGS2
14	7528	100238765	100279034	YY1
14	123096	100279177	100306547	SLC25A29
14	283600	100323342	100330378	SLC25A47
14	7453	100333788	100376343	WARS
14	647251	100361587	100397110	LOC647251
14	100130955	100365124	100381653	LOC100130955
14	79446	100376418	100530303	WDR25
14	100131839	100394345	100394884	LOC100131839
14	646590	100430861	100443058	LOC646590
14	647254	100503748	100516671	LOC647254
14	57596	100537147	100569794	BEGAIN
14	730237	100574256	100576070	LOC730237
14	731724	100656946	100659635	LOC731724
14	8788	100726865	100735130	DLK1
14	388015	100880655	100884847	RTL1
14	100288006	101003484	101004444	LOC100288006
14	100130467	101005276	101006746	LOC100130467
14	730241	101093394	101094866	LOC730241
14	122423	101107954	101108817	LOC122423
14	100288131	101192796	101195123	LOC100288131
14	100507184	101324592	101325131	LOC100507184
14	100130814	101540364	101540920	LOC100130814
14	1735	101561351	101563452	DIO3
14	5527	101760573	101927992	PPP2R5C
14	730247	101899049	101899522	LOC730247
14	1778	101964528	102050798	DYNC1H1
14	730248	102045371	102046457	LOC730248
14	3320	102080738	102139749	HSP90AA1
14	730250	102090986	102092571	LOC730250
14	730251	102093431	102128736	LOC730251
14	91833	102139837	102224839	WDR20
14	5891	102224450	102305200	MOK
14	55778	102317377	102343174	ZNF839
14	51550	102348282	102362916	CINP
14	9895	102362963	102502481	TECPR2
14	100288225	102430633	102437389	LOC100288225
14	122416	102506842	102509791	ANKRD9
14	23186	102592659	102730576	RCOR1
14	647273	102673943	102674341	LOC647273
14	730253	102674340	102675059	LOC730253
14	7187	102777479	102911500	TRAF3
14	81693	102922656	102930842	AMN
14	9578	102932379	103057405	CDC42BPB
14	91828	103099617	103110559	EXOC3L4
14	102723726	103121352	103126432	LOC102723726
14	7127	103126327	103137439	TNFAIP2
14	1983	103334002	103345025	EIF5
14	4140	103385364	103503831	MARK3
14	100288262	103394982	103397250	LOC100288262
14	1152	103519658	103522859	CKB
14	115708	103529172	103537073	TRMT61A
14	9529	103556544	103562814	BAG5
14	84334	103562962	103590899	APOPT1
14	3831	103629188	103701551	KLC1
14	7517	103697608	103715486	XRCC3
14	79038	103715744	103733668	ZFYVE21
14	23368	103733751	103848484	PPP1R13B
14	441698	103745362	103746139	LOC441698
14	730181	103759684	103811719	LOC730181
14	100131034	103893175	103896272	LOC100131034
14	9556	103912288	103921566	C14orf2
14	122402	103928439	104052667	TDRD9
14	647286	103940426	103942308	RD3L
14	374569	104085682	104112761	ASPG
14	730185	104128241	104130443	LOC730185
14	26153	104138723	104180898	KIF26A
14	100288101	104177607	104179153	LOC100288101
14	730269	104491251	104515741	LOC730269
14	647304	104491631	104515735	LOC647304
14	400258	104579684	104589847	C14orf180
14	388021	104590864	104604760	TMEM179
14	647308	104628877	104650436	LOC647308
14	64423	104689606	104719610	INF2
14	100288441	104705559	104710782	LOC100288441
14	122622	104724197	104747325	ADSSL1
14	10572	104753133	104759659	SIVA1
14	207	104769349	104795743	AKT1
14	100128927	104800596	104804712	ZBTB42
14	283638	104865313	104896770	CEP170B
14	122618	104924850	104937649	PLD4
14	113146	104937253	104978357	AHNAK2
14	122616	104985788	104999719	C14orf79
14	55038	105009573	105021088	CDCA4
14	100127933	105023699	105024525	LOC100127933
14	29933	105049389	105065550	GPR132
14	647311	105063591	105066134	LOC647311
14	3714	105140981	105168824	JAG2
14	256281	105172937	105181323	NUDT14
14	2972	105209286	105315577	BRF1
14	90135	105248542	105251093	BTBD6
14	23241	105300811	105398147	PACS2
14	100288473	105349466	105357512	LOC100288473
14	647310	105398583	105413859	TEX22
14	9112	105419849	105470725	MTA1
14	1397	105472938	105480170	CRIP2
14	1396	105486920	105488789	CRIP1
14	283643	105489855	105499248	C14orf80
14	80757	105526616	105530217	TMEM121
14	3492	105566277	106879844	IGH
14	101929695	105861128	105864484	LOC101929695
14	100288531	106096137	106097297	LOC100288531
14	100288568	106842205	106902371	LOC100288568
15	646036	18319065	18353647	LOC646036
15	729762	18565479	18568546	LOC729762
15	100132904	18587299	18588188	LOC100132904
15	729771	18760118	18760642	LOC729771
15	100133249	18795900	18796793	LOC100133249
15	100132980	18810157	18824428	LOC100132980
15	646122	18821899	18823892	LOC646122
15	646136	18977863	18986326	LOC646136
15	646145	18997114	19014758	LOC646145
15	653710	19027716	19031651	LOC653710
15	400304	19027720	19041034	GOLGA8C
15	653711	19031509	19032393	LOC653711
15	646156	19046817	19047644	LOC646156
15	646170	19058780	19059613	LOC646170
15	646173	19059676	19060368	LOC646173
15	729820	19278727	19278852	LOC729820
15	729845	19348072	19349190	LOC729845
15	646257	19363176	19363943	LOC646257
15	646271	19449014	19473189	LOC646271
15	727899	19449018	19461476	LOC727899
15	440226	19544505	19551572	LOC440226
15	100132026	19598556	19599445	LOC100132026
15	642548	19624880	19635220	LOC642548
15	388078	19963000	19963816	VSIG6
15	646372	19972818	19974738	LOC646372
15	729722	20077202	20087671	LOC729722
15	646401	20197797	20237802	LOC646401
15	388080	20253723	20267060	GOLGA8D
15	653736	20263127	20267064	LOC653736
15	646079	20270807	20279587	LOC646079
15	100131452	20295617	20296446	LOC100131452
15	100130655	20347047	20351683	LOC100130655
15	100996379	20515913	20519015	LOC100996379
15	727832	20531856	20541800	GOLGA6L6
15	100287760	20563202	20563354	LOC100287760
15	400320	20648335	20657170	LOC400320
15	642755	20708483	20710060	LOC642755
15	653747	20806781	20810744	LOC653747
15	100287399	20835372	20866321	POTEB2
15	646474	20929431	20944546	LOC646474
15	646478	20942503	20957339	LOC646478
15	100132025	20956228	20957057	LOC100132025
15	100287326	20978828	20980200	LOC100287326
15	646492	21005654	21006795	LOC646492
15	729914	21017593	21018426	LOC729914
15	646497	21017593	21018426	LOC646497
15	646500	21018489	21019181	LOC646500
15	101926972	21019388	21020851	LOC101926972
15	390547	21118124	21121095	LOC390547
15	100132566	21122033	21122862	LOC100132566
15	642302	21208995	21230275	LOC642302
15	100133063	21279846	21286776	LOC100133063
15	100132293	21353663	21358299	LOC100132293
15	102724631	21408617	21440382	LOC102724631
15	102724610	21466843	21467764	LOC102724610
15	102724737	21709595	21710272	LOC102724737
15	102724971	21742248	21742856	LOC102724971
15	100996331	21846329	21877286	POTEB
15	100133065	21985081	21986868	LOC100133065
15	390538	22080527	22081610	OR4M2
15	283694	22094522	22095864	OR4N4
15	642131	22178031	22185462	LOC642131
15	100287507	22195587	22208058	LOC100287507
15	100288919	22318955	22319614	LOC100288919
15	440243	22458903	22469230	GOLGA6L22
15	123606	22786225	22829789	NIPA1
15	81614	22838641	22868384	NIPA2
15	23191	22869465	22980419	CYFIP1
15	114791	22999177	23039673	TUBGCP5
15	100996607	23100363	23105332	LOC100996607
15	100288671	23108596	23114275	LOC100288671
15	283767	23127066	23136822	GOLGA6L1
15	102723534	23289222	23293886	LOC102723534
15	102723623	23325733	23334159	LOC102723623
15	101060115	23404787	23405161	LOC101060115
15	283685	23439388	23447243	GOLGA6L2
15	646199	23506378	23506797	LOC646199
15	7681	23565307	23568020	MKRN3
15	100996599	23570592	23570966	LOC100996599
15	54551	23643549	23647846	MAGEL2
15	4692	23685407	23687303	NDN
15	643113	24094257	24094418	LOC643113
15	730017	24421022	24425418	LOC730017
15	727729	24663151	24679797	LOC727729
15	653222	24664961	24679801	LOC653222
15	23742	24675394	24683446	NPAP1
15	6638	24823647	24978582	SNRPN
15	8926	24954923	24978582	SNURF
15	7337	25337245	25439043	UBE3A
15	57194	25678712	25865170	ATP10A
15	100289089	26244635	26246597	LOC100289089
15	100132823	26267508	26268337	LOC100132823
15	643360	26328344	26373835	LOC643360
15	2562	26543546	26773788	GABRB3
15	440247	26597725	26607964	LOC440247
15	643420	26605939	26620811	LOC643420
15	643422	26620738	26627231	LOC643422
15	653717	26712469	26729459	LOC653717
15	100132475	26746653	26752569	LOC100132475
15	730038	26832928	26834515	LOC730038
15	646276	26832934	26834505	LOC646276
15	2558	26866719	26949210	GABRA5
15	643491	26887864	26892386	LOC643491
15	2567	26971282	27533227	GABRG3
15	4948	27754875	28099337	OCA2
15	8924	28111037	28322167	HERC2
15	653329	28162548	28165867	LOC653329
15	653331	28214644	28217965	LOC653331
15	728396	28233372	28233605	LOC728396
15	728413	28271511	28275899	LOC728413
15	645202	28349051	28358074	LOC645202
15	100133333	28499579	28551265	LOC100133333
15	643713	28550274	28573496	LOC643713
15	100132202	28553574	28562222	LOC100132202
15	100996625	28593913	28594287	LOC100996625
15	100132567	28595457	28598035	LOC100132567
15	390564	28599081	28604535	LOC390564
15	342167	28631698	28642721	LOC342167
15	642466	28651872	28687839	LOC642466
15	653720	28698695	28712421	GOLGA8M
15	440261	28725295	28847771	MGC131512
15	100996644	28807635	28808009	LOC100996644
15	102723925	28842116	28842957	LOC102723925
15	643801	28862680	28877024	LOC643801
15	643811	28891751	28893912	LOC643811
15	321	28919367	29118315	APBA2
15	100289368	29033841	29034299	LOC100289368
15	100289401	29034702	29035459	LOC100289401
15	101059991	29087381	29088103	LOC101059991
15	23359	29120252	29570723	FAM189A1
15	56160	29268149	29269816	NDNL2
15	643950	29405066	29405972	LOC643950
